input,kind,horizon,metric,sessions,mean,t,p,stable_halves,first_half,second_half,median_tickers,hit_rate_mean,bh_threshold,fdr_significant,evidence
repricing_direction,LABEL,20,mean_signed_bps,6,40.976330830007775,0.6685846025267024,0.624821359629156,False,101.32287806309309,-19.37021640307754,699.0,0.5070615806700373,0.04426795580110498,False,NO_EVIDENCE
options_research_score,NUMERIC,20,ic_raw,7,-0.019376338909165743,-0.6670795772258562,0.6254839661936591,True,-0.007636518824577017,-0.028181203972607285,1343.0,,0.044337016574585636,False,NO_EVIDENCE
l3_vol_forecast_conf,NUMERIC,20,ic_raw,7,-0.019167660423091117,-0.6624568546864718,0.6275249420881926,False,-0.058941131574119725,0.010662442940180343,1343.0,,0.0444060773480663,False,NO_EVIDENCE
layer2__ret_pctl_20d_p70,NUMERIC,1,ic_raw,15,-0.017160393190232947,-0.49454224460609086,0.6285931655062356,True,-0.021272697167660427,-0.013562127209983905,1399.0,,0.044475138121546964,False,NO_EVIDENCE
layer2__ret_pctl_20d_p60,NUMERIC,10,ic_raw,8,-0.01886910466092219,-0.659974199319181,0.6286246505828621,True,-0.006770747568571789,-0.030967461753272592,1325.5,,0.04454419889502763,False,NO_EVIDENCE
hv_30d,NUMERIC,5,ic_raw,14,-0.05270887455023094,-0.5263027259907296,0.6288902908599229,True,-0.05617838708371798,-0.04923936201674389,585.5,,0.04461325966850829,False,NO_EVIDENCE
layer2__ret_pctl_20d_p30,NUMERIC,10,ic_raw,8,0.0518935601813698,0.6590428187358898,0.6290378598880039,True,0.00579716872334269,0.09798995163939692,1325.5,,0.04468232044198895,False,NO_EVIDENCE
range_pct,NUMERIC,5,ic_raw,14,-0.03347968720312244,-0.5256333881294188,0.6293116046057667,True,-0.0026181395664366222,-0.06434123483980826,1358.0,,0.04475138121546962,False,NO_EVIDENCE
l3_vol_forecast_conf,NUMERIC,10,ic_raw,10,-0.020306896132241892,-0.6569479411904904,0.6299685505373358,True,-0.03032522251568164,-0.010288569748802134,1325.5,,0.04482044198895028,False,NO_EVIDENCE
layer2__ret_pctl_10d_p30,NUMERIC,5,ic_raw,12,0.0333096266689003,0.5345498079218493,0.630040092690962,False,-0.01278929353558308,0.07940854687338368,1358.0,,0.04488950276243094,False,NO_EVIDENCE
term_ratio,NUMERIC,1,ic_raw,7,-0.016969006873309555,-0.5068855917024684,0.6303198863803507,True,-0.03403366321378478,-0.00417051461795314,932.0,,0.0449585635359116,False,NO_EVIDENCE
ev_10d,NUMERIC,20,ic_raw,7,0.057393804942774664,0.6555999605635326,0.6305683645014336,False,-0.05121779161981801,0.13885250236471913,550.0,,0.04502762430939227,False,NO_EVIDENCE
expected_value_5d,NUMERIC,5,ic_raw,14,0.02374505861698752,0.5149279929046802,0.636073865279879,True,0.020668753664463028,0.02682136356951201,1358.0,,0.04509668508287293,False,NO_EVIDENCE
layer2__expected_value_5d,NUMERIC,5,ic_raw,14,0.02374505861698752,0.5149279929046802,0.636073865279879,True,0.020668753664463028,0.02682136356951201,1358.0,,0.04516574585635359,False,NO_EVIDENCE
phantom_gamma_score,NUMERIC,10,ic_raw,10,-0.01182557930632712,-0.6415873519218577,0.6368475843369948,True,-0.007964034573473147,-0.015687124039181093,1325.5,,0.04523480662983426,False,NO_EVIDENCE
layer2__win_rate_10d,NUMERIC,5,ic_raw,14,0.029202317440929243,0.5124277581580577,0.6376595974565954,True,0.0011492183354908192,0.05725541654636766,1358.0,,0.04530386740331492,False,NO_EVIDENCE
layer2__raw_prob_up_10d,NUMERIC,5,ic_raw,14,0.029202317440929243,0.5124277581580577,0.6376595974565954,True,0.0011492183354908192,0.05725541654636766,1358.0,,0.045372928176795585,False,NO_EVIDENCE
win_rate_10d__vg,NUMERIC,5,ic_raw,14,0.029202317440929243,0.5124277581580577,0.6376595974565954,True,0.0011492183354908192,0.05725541654636766,1358.0,,0.04544198895027624,False,NO_EVIDENCE
term_ratio,NUMERIC,5,ic_raw,7,-0.017334519142760865,-0.5888972566975619,0.6399685885541734,True,-0.019351546646595708,-0.015821748514884732,932.0,,0.04551104972375691,False,NO_EVIDENCE
win_probability,NUMERIC,20,ic_raw,7,0.02956732014019822,0.6316899012116363,0.6413312385394075,True,0.012246810282037742,0.042557702533818575,550.0,,0.04558011049723757,False,NO_EVIDENCE
theta_score,NUMERIC,20,ic_raw,7,-0.009916593305615682,-0.629857739867849,0.642165640512927,False,0.00581016723797913,-0.02171166371331179,1343.0,,0.045649171270718235,False,NO_EVIDENCE
tier,NUMERIC,10,ic_raw,10,0.013393980373757908,0.6296568163846348,0.6422572289353196,False,0.02909994847499236,-0.00231198772747654,1325.5,,0.0457182320441989,False,NO_EVIDENCE
mp_priority_score,NUMERIC,10,ic_raw,10,0.02961471165184514,0.6290306039296386,0.6425427864150918,True,0.04729381259535817,0.011935610708332104,1213.5,,0.04578729281767956,False,NO_EVIDENCE
runway_score,NUMERIC,10,ic_raw,10,0.026489092878098565,0.6287890730573323,0.64265296935284,False,0.05751716898308119,-0.004538983226884059,1325.5,,0.04585635359116022,False,NO_EVIDENCE
phantom_iv_hist_median,NUMERIC,20,ic_raw,7,-0.06084451925734385,-0.6254656371725629,0.6441715097294427,False,0.07204472903916588,-0.16051145547972615,1343.0,,0.045925414364640885,False,NO_EVIDENCE
contract_charm,NUMERIC,10,ic_raw,10,-0.03007751777636633,-0.6247397626652289,0.6445037800444168,True,-0.029681592191251088,-0.030473443361481566,551.0,,0.04599447513812155,False,NO_EVIDENCE
directional_fit_score,NUMERIC,5,ic_raw,9,0.01930310427228848,0.5364745923817061,0.6453175847632493,False,0.045942397040029656,-0.0020083299419044556,1345.0,,0.04606353591160221,False,NO_EVIDENCE
rr,NUMERIC,20,ic_raw,7,-0.006723103174081131,-0.6199580193954616,0.6466980516447592,False,-0.018725840335243906,0.0022789496967909498,1343.0,,0.04613259668508288,False,NO_EVIDENCE
rr_underlying,NUMERIC,20,ic_raw,7,-0.006723103174081131,-0.6199580193954616,0.6466980516447592,False,-0.018725840335243906,0.0022789496967909498,1343.0,,0.04620165745856354,False,NO_EVIDENCE
EMA21,NUMERIC,1,ic_thesis,8,-0.009459819301180788,-0.4771916496960646,0.6477643208230786,True,-0.009013191593647737,-0.00990644700871384,1379.0,,0.046270718232044206,False,NO_EVIDENCE
layer2__recommended_hold_days,NUMERIC,10,ic_raw,8,0.05132474513784385,0.6150512191547974,0.648959500634714,True,0.01811930802327028,0.08453018225241743,1325.5,,0.04633977900552486,False,NO_EVIDENCE
layer2__ret_pctl_20d_p50,NUMERIC,10,ic_raw,8,0.051391146457238725,0.6143621311412036,0.6492778825368363,True,0.0007597630335417632,0.10202252988093569,1325.5,,0.04640883977900553,False,NO_EVIDENCE
median_max_drawdown_5d,NUMERIC,1,ic_thesis,8,-0.012328999899494413,-0.4723555019353214,0.6510446883922948,False,-0.05552288841085412,0.030864888611865295,1379.0,,0.04647790055248619,False,NO_EVIDENCE
layer2__median_max_drawdown_5d,NUMERIC,1,ic_thesis,8,-0.012328999899494413,-0.4723555019353214,0.6510446883922948,False,-0.05552288841085412,0.030864888611865295,1379.0,,0.046546961325966855,False,NO_EVIDENCE
composite_adjusted,NUMERIC,10,ic_raw,10,0.02962195587576184,0.6095226593351531,0.6515193981741866,False,0.06279342972560904,-0.0035495179740853535,1325.5,,0.04661602209944751,False,NO_EVIDENCE
atm_iv,NUMERIC,20,ic_raw,7,-0.0645369796481146,-0.608435026346344,0.6520244906552684,False,0.0817760922905905,-0.17427178360214343,1304.0,,0.04668508287292818,False,NO_EVIDENCE
ev2_quality_score,NUMERIC,10,ic_raw,10,0.033505739187754235,0.6083355960869862,0.6520706900268233,False,0.07517764524497902,-0.008166166869470548,1325.5,,0.04675414364640884,False,NO_EVIDENCE
layer2__ret_pctl_10d_p70,NUMERIC,1,ic_raw,15,-0.016336381374529134,-0.46029831152056866,0.6523701108737819,True,-0.01388853914148036,-0.018478243328446817,1399.0,,0.046823204419889505,False,NO_EVIDENCE
prob_drift,NUMERIC,10,ic_raw,10,-0.02945066081644355,-0.6068322604751107,0.6527696984865132,False,-0.06341873039999534,0.004517408767108236,1325.5,,0.04689226519337017,False,NO_EVIDENCE
layer2__ret_pctl_20d_p40,NUMERIC,10,ic_raw,8,0.04937619217985099,0.6056182169755506,0.6533348750805201,True,2.6343102588848727e-05,0.09872604125711312,1325.5,,0.046961325966850834,False,NO_EVIDENCE
composite_score,NUMERIC,10,ic_raw,10,0.0293958799012206,0.6047986534010765,0.653716752461381,False,0.06282732608854799,-0.00403556628610679,1325.5,,0.0470303867403315,False,NO_EVIDENCE
composite,NUMERIC,10,ic_raw,10,0.0293958799012206,0.6047986534010765,0.653716752461381,False,0.06282732608854799,-0.00403556628610679,1325.5,,0.047099447513812155,False,NO_EVIDENCE
prob_rejection,NUMERIC,10,ic_raw,10,-0.0293958799012206,-0.6047986534010765,0.653716752461381,False,-0.06282732608854799,0.00403556628610679,1325.5,,0.04716850828729282,False,NO_EVIDENCE
prob_breakout,NUMERIC,10,ic_raw,10,0.02939406600880169,0.6047434138274279,0.6537425014317051,False,0.06282489759686445,-0.004036765579261073,1325.5,,0.047237569060773484,False,NO_EVIDENCE
layer2__ret_pctl_20d_p20,NUMERIC,10,ic_raw,8,0.04330696707552727,0.6038704649115078,0.6541495786980679,True,0.0019250856901330757,0.08468884846092145,1325.5,,0.04730662983425415,False,NO_EVIDENCE
ev2_p_win_blended,NUMERIC,10,ic_raw,10,0.037384290565893215,0.6031567846528496,0.6544826188740566,False,0.08944915951732971,-0.014680578385543286,1325.5,,0.047375690607734805,False,NO_EVIDENCE
contract_vanna,NUMERIC,1,ic_raw,17,-0.007593558218612094,-0.45595688170341797,0.6545485829269153,False,-0.0191409873247459,0.0026708232090623943,603.0,,0.047444751381215476,False,NO_EVIDENCE
days_above_ema50,NUMERIC,20,ic_raw,7,0.041151447130350426,0.601608125923934,0.6552060265850228,False,-0.0354647540464403,0.09861359801294348,1343.0,,0.04751381215469613,False,NO_EVIDENCE
EMA9,NUMERIC,1,ic_thesis,8,-0.009319342318136043,-0.4662181426115035,0.6552196271484062,True,-0.010046537679296497,-0.008592146956975587,1379.0,,0.0475828729281768,False,NO_EVIDENCE
gamma_flip_gap_pct,NUMERIC,10,ic_raw,10,0.020691172141388055,0.6007971833476548,0.6555852282561664,True,0.02895504697682021,0.012427297305955905,1278.0,,0.04765193370165746,False,NO_EVIDENCE
gap_pct,NUMERIC,5,ic_raw,14,-0.04454623288479905,-0.4837731245283599,0.6560040747274898,False,0.010198359812474245,-0.09929082558207236,1358.0,,0.047720994475138126,False,NO_EVIDENCE
layer2__raw_expected_return,NUMERIC,5,ic_raw,14,0.017060499167534104,0.4829273894168667,0.6565502214432293,False,-0.01941500472122526,0.05353600305629347,1358.0,,0.04779005524861879,False,NO_EVIDENCE
layer2__ret_pctl_20d_p90,NUMERIC,10,ic_raw,8,-0.04264908989724754,-0.5977149323783693,0.6570289856552723,True,-0.002164163870691127,-0.08313401592380396,1325.5,,0.04785911602209945,False,NO_EVIDENCE
phantom_iv_kl_divergence,NUMERIC,1,ic_thesis,8,-0.005349892759130431,-0.46320168076580553,0.6572764439549605,False,-0.012614185989463435,0.0019144004712025727,1379.0,,0.04792817679558012,False,NO_EVIDENCE
path_score,NUMERIC,10,ic_raw,10,0.0300529395419716,0.5966459279833831,0.6575306346775455,False,0.06655985848164125,-0.006453979397698044,1325.5,,0.047997237569060776,False,NO_EVIDENCE
layer2__ret_pctl_10d_p60,NUMERIC,1,ic_raw,15,-0.011529065464897969,-0.452653207911213,0.6577336592243946,True,-0.009448305406820191,-0.013349730515716028,1399.0,,0.04806629834254144,False,NO_EVIDENCE
ev2_contract_efficiency,NUMERIC,20,ic_raw,7,0.031906397510494344,0.595315237175942,0.6581557442922992,False,-0.034125550973301846,0.08143035887334149,1343.0,,0.0481353591160221,False,NO_EVIDENCE
layer2__ret_pctl_5d_p40,NUMERIC,5,ic_raw,12,0.03201590519372427,0.4864135762185391,0.6599933816836672,False,-0.010788147129653586,0.07481995751710213,1358.0,,0.04820441988950277,False,NO_EVIDENCE
EMA200,NUMERIC,20,ic_raw,7,-0.014997101143878321,-0.5885022062976349,0.6613677201311737,False,-0.03660154568154337,0.00120623225937046,1343.0,,0.048273480662983426,False,NO_EVIDENCE
layer2__ret_pctl_5d_p30,NUMERIC,5,ic_raw,12,0.031057805596491666,0.48412044765551876,0.6614426266672219,False,-0.010146560448398567,0.07226217164138189,1358.0,,0.04834254143646409,False,NO_EVIDENCE
VWAP,NUMERIC,1,ic_thesis,8,-0.009004525565707189,-0.4571036866799414,0.661444171787714,True,-0.008343631907083425,-0.009665419224330955,1379.0,,0.048411602209944754,False,NO_EVIDENCE
layer2__raw_prob_down_5d,NUMERIC,5,ic_raw,14,-0.024172315055442577,-0.47456194474443814,0.6619666744684839,True,-0.008407825828072252,-0.03993680428281291,1358.0,,0.04848066298342542,False,NO_EVIDENCE
layer2__recommended_hold_days,NUMERIC,1,ic_raw,15,0.01639359728645418,0.4462677789496708,0.6622285218210181,True,0.013042035579166713,0.019326213780330694,1399.0,,0.04854972375690608,False,NO_EVIDENCE
gamma_flip,NUMERIC,10,ic_raw,10,-0.015583627910734376,-0.586334549288359,0.6623936765663179,True,-0.027954598671045022,-0.0032126571504237284,1279.0,,0.04861878453038674,False,NO_EVIDENCE
expected_move_5d,NUMERIC,10,ic_raw,10,0.02886954753330398,0.5850298085442143,0.6630121495018223,False,0.06673848020431979,-0.00899938513771181,1325.5,,0.04868784530386741,False,NO_EVIDENCE
days_above_ema50,NUMERIC,1,ic_thesis,8,-0.011743394416747592,-0.45340532272668405,0.6639781492018065,False,-0.06668950001527883,0.04320271118178365,1379.0,,0.04875690607734807,False,NO_EVIDENCE
layer2__recommended_hold_days,NUMERIC,5,ic_raw,12,0.02664562685185103,0.47160168301907074,0.6693893831605394,True,0.009207857221741769,0.04408339648196028,1358.0,,0.04882596685082873,False,NO_EVIDENCE
EMA50,NUMERIC,1,ic_thesis,8,-0.00905638219068261,-0.44549242511113196,0.6694155879688275,True,-0.006058786647234417,-0.012053977734130807,1379.0,,0.04889502762430939,False,NO_EVIDENCE
layer2__adjusted_expected_return,NUMERIC,20,ic_raw,7,0.031361730591452905,0.5693439920135712,0.6705026347777029,False,-0.0425648357767675,0.0868066553676182,1343.0,,0.04896408839779006,False,NO_EVIDENCE
wyckoff_transition_conf,NUMERIC,10,ic_raw,10,0.01712328528034532,0.5690786816854768,0.6706302039645918,False,0.04787202911248551,-0.013625458551794867,1325.5,,0.04903314917127072,False,NO_EVIDENCE
regime_instability_score,NUMERIC,1,ic_raw,17,0.012008020843514966,0.432956080528061,0.6708264061952984,True,0.02257580058150361,0.0026144388541917297,1379.0,,0.04910220994475138,False,NO_EVIDENCE
l3_expected_move_11_20d,NUMERIC,5,ic_raw,14,-0.04340090732052102,-0.4602228326016549,0.6713109146367072,True,-0.02320814973974947,-0.06359366490129256,1358.0,,0.049171270718232046,False,NO_EVIDENCE
l3_expected_move_1_5d,NUMERIC,5,ic_raw,14,-0.04339690382826037,-0.46022226566420327,0.6713112855700686,True,-0.023229287682364746,-0.06356451997415598,1358.0,,0.04924033149171271,False,NO_EVIDENCE
l3_expected_move_6_10d,NUMERIC,5,ic_raw,14,-0.04339518610379428,-0.46013495018994355,0.6713684153475103,True,-0.023189363984239247,-0.06360100822334931,1358.0,,0.049309392265193375,False,NO_EVIDENCE
EMA50,NUMERIC,20,ic_raw,7,-0.015292256946593958,-0.566638297363139,0.6718049790525237,False,-0.04339747488075205,0.005786656504024618,1343.0,,0.04937845303867403,False,NO_EVIDENCE
layer2__ret_pctl_20d_p80,NUMERIC,10,ic_raw,8,-0.04238353686834405,-0.5634982519968,0.6733201853447043,False,0.0004527685741717545,-0.08521984231085986,1325.5,,0.0494475138121547,False,NO_EVIDENCE
days_in_range,NUMERIC,5,ic_raw,12,0.02216053899106815,0.4652857348215137,0.6734209094046849,False,0.05317835951485617,-0.008857281532719873,693.5,,0.04951657458563536,False,NO_EVIDENCE
layer2__momentum_score,NUMERIC,5,ic_raw,14,0.029006551474990507,0.4527416535551755,0.6762157706688772,True,0.05211661109153308,0.005896491858447923,1358.0,,0.049585635359116025,False,NO_EVIDENCE
ticker_sector_alignment_score,NUMERIC,20,ic_raw,6,-0.03131797647556268,-0.55746667863108,0.6762421089902421,True,-0.038005931129125065,-0.02463002182200029,1299.0,,0.04965469613259669,False,NO_EVIDENCE
eil_ev_score,NUMERIC,5,ic_raw,14,0.011235645522260173,0.45265936698219833,0.6762698318476682,False,0.02347267269895677,-0.0010013816544364221,1278.5,,0.04972375690607735,False,NO_EVIDENCE
atr_pct,NUMERIC,5,ic_raw,14,-0.042905982991389556,-0.45257748098491823,0.6763236322631415,True,-0.016862674483228254,-0.06894929149955085,1358.0,,0.04979281767955801,False,NO_EVIDENCE
layer2__ret_pctl_20d_p60,NUMERIC,1,ic_raw,15,-0.00825857596357103,-0.42617488134134407,0.6764601280930094,True,-0.012708397346016611,-0.004364982253931152,1399.0,,0.049861878453038674,False,NO_EVIDENCE
contract_charm,NUMERIC,1,ic_thesis,8,0.010423685154350035,0.43438712624615744,0.6770826563132528,False,-0.013297930082500482,0.034145300391200555,603.0,,0.04993093922651934,False,NO_EVIDENCE
phase_convergence,NUMERIC,1,ic_thesis,8,-0.008209008381779011,-0.43325585646340653,0.6778660111658636,False,-0.031549324971845136,0.015131308208287113,1379.0,,0.05,False,NO_EVIDENCE
layer2__ret_pctl_10d_p20,NUMERIC,10,ic_raw,8,0.03899094331426507,0.5538323347175348,0.6780099802376928,False,-0.0006110298638273559,0.0785929164923575,1325.5,,0.05006906077348067,False,NO_EVIDENCE
entropy_score,NUMERIC,1,ic_thesis,8,0.005668247985545334,0.43295862654860245,0.6780719008255544,False,-0.013393721962054583,0.024730217933145247,1379.0,,0.050138121546961324,False,NO_EVIDENCE
layer2__ret_pctl_10d_p40,NUMERIC,1,ic_thesis,8,-0.011896401218175232,-0.43285903823794847,0.6781408917420971,False,-0.059552260626775974,0.03575945819042551,1399.0,,0.050207182320441995,False,NO_EVIDENCE
actuarial_sample,NUMERIC,10,ic_raw,10,-0.031403760523241356,-0.5531562151885113,0.6783394701231023,False,-0.08284136785156529,0.02003384680508257,1325.5,,0.05027624309392266,False,NO_EVIDENCE
adv_dollars,NUMERIC,1,ic_thesis,8,0.009879942808609973,0.4317941000366938,0.6788788464518396,False,0.021906781338172067,-0.002146895720952121,1379.0,,0.05034530386740332,False,NO_EVIDENCE
catalyst_direction_bias,LABEL,1,mean_signed_bps,9,-4.540068048604033,-0.4288506272043705,0.6793461325854482,False,1.8757581259204539,-9.672728988223621,1346.0,0.499770043467344,0.05041436464088398,False,NO_EVIDENCE
layer1__acceptance__flow_quality__ratio,NUMERIC,5,ic_raw,11,-0.009785841972892513,-0.4613761067967914,0.6795195607792304,False,-0.031082878144537245,0.007961688170144763,1307.0,,0.05048342541436464,False,NO_EVIDENCE
gamma_flip_gap_pct,NUMERIC,1,ic_raw,17,-0.006119774886833208,-0.42027444618018295,0.6798749246617254,False,0.004558312791475432,-0.015611408378663113,1262.0,,0.0505524861878453,False,NO_EVIDENCE
options_score_pre_macro,NUMERIC,10,ic_raw,10,-0.020726567587081673,-0.5471439630959809,0.68127769106181,True,-0.01887192138858799,-0.02258121378557535,551.0,,0.050621546961325974,False,NO_EVIDENCE
thesis_move_total,NUMERIC,1,ic_thesis,8,-0.015029541275461222,-0.4264902407565181,0.6825597980148645,False,-0.04075207460275477,0.010692992051832332,1039.0,,0.05069060773480663,False,NO_EVIDENCE
gamma_island_isolation_ratio,NUMERIC,5,ic_raw,14,0.008325977849594034,0.44267613088976493,0.6828466098160915,True,0.002990037849593071,0.013661917849595,1005.5,,0.050759668508287295,False,NO_EVIDENCE
layer2__avg_momentum_delta,NUMERIC,5,ic_raw,14,-0.01923795956663336,-0.44061005006017323,0.6842121216713508,True,-0.03520397915132608,-0.0032719399819406384,1358.0,,0.05082872928176796,False,NO_EVIDENCE
transition_success_10d,NUMERIC,1,ic_thesis,8,0.0077692392000168545,0.42283979550688605,0.6850986580015815,False,0.040712002750437806,-0.025173524350404094,1379.0,,0.050897790055248616,False,NO_EVIDENCE
phase_transition_probability,NUMERIC,1,ic_thesis,8,0.0077692392000168545,0.42283979550688605,0.6850986580015815,False,0.040712002750437806,-0.025173524350404094,1379.0,,0.05096685082872929,False,NO_EVIDENCE
transition_success_20d,NUMERIC,1,ic_thesis,8,0.00776901783667373,0.42283208057062377,0.6851040283261155,False,0.040711618321857324,-0.025173582648509864,1379.0,,0.05103591160220995,False,NO_EVIDENCE
transition_success_5d,NUMERIC,1,ic_thesis,8,0.007768575999549275,0.42281837258136284,0.6851135704299118,False,0.04071066643232471,-0.02517351443322616,1379.0,,0.05110497237569061,False,NO_EVIDENCE
contract_vanna,NUMERIC,1,ic_thesis,8,-0.004909595801722988,-0.421043310500302,0.6863497077552729,True,-0.004812557617104389,-0.0050066339863415864,603.0,,0.05117403314917127,False,NO_EVIDENCE
layer2__ret_pctl_20d_p30,NUMERIC,1,ic_thesis,8,-0.012078095175108515,-0.42062600825981267,0.6866404629798811,False,-0.056111695119433924,0.03195550476921689,1399.0,,0.051243093922651944,False,NO_EVIDENCE
layer2__ret_pctl_5d_p20,NUMERIC,10,ic_raw,8,0.03719003230678109,0.5345968004037418,0.687457584466885,False,-0.0008620456756463259,0.0752421102892085,1325.5,,0.051312154696132595,False,NO_EVIDENCE
contract_spread_pct,NUMERIC,20,ic_raw,7,-0.015172609647284382,-0.5340485981686919,0.687729071186867,True,-0.029179771068263336,-0.004667238581550168,550.0,,0.051381215469613266,False,NO_EVIDENCE
expected_move_pct,NUMERIC,5,ic_raw,14,-0.04290010082743204,-0.43445569534414785,0.6882885413447937,True,-0.04591228325218396,-0.0398879184026801,587.0,,0.05145027624309392,False,NO_EVIDENCE
eil_spread_pct_live,NUMERIC,1,ic_thesis,8,-0.0029684348455649174,-0.4179655859767683,0.6884954472732334,True,-0.005582455803754222,-0.0003544138873756123,603.0,,0.05151933701657459,False,NO_EVIDENCE
phantom_iv_surface_entropy,NUMERIC,5,ic_raw,14,0.019567122493082255,0.43338249357232506,0.6890007476054301,True,0.0046374643643080785,0.03449678062185642,1358.0,,0.05158839779005525,False,NO_EVIDENCE
layer2__avg_atr_delta,NUMERIC,1,ic_thesis,8,-0.006548310665258193,-0.4162535529582326,0.6896903831244745,False,0.011669448347466279,-0.024766069677982665,1379.0,,0.05165745856353591,False,NO_EVIDENCE
move_theta_ratio,NUMERIC,1,ic_raw,17,0.006775439598097851,0.4065097454484435,0.6897537047551036,True,0.013661989722443434,0.0006540617097906736,603.0,,0.05172651933701658,False,NO_EVIDENCE
options_strategy,LABEL,5,mean_signed_bps,14,-28.588948966241986,-0.4315890168788121,0.6901918431817735,False,-63.136665882647726,5.958767950163741,559.0,0.4912315704827982,0.051795580110497244,False,NO_EVIDENCE
eil_ev_v2,NUMERIC,5,ic_raw,14,0.010993216779987321,0.43133382912846696,0.6903614110180222,False,0.023161945454523023,-0.0011755118945483843,1278.5,,0.0518646408839779,False,NO_EVIDENCE
trigger_score,NUMERIC,20,ic_raw,7,-0.02026120110680257,-0.5279871507933531,0.6907391307758293,False,0.01903663398337936,-0.049734577424439014,1343.0,,0.051933701657458566,False,NO_EVIDENCE
eil_gex_score,NUMERIC,10,ic_raw,10,-0.008161111914798229,-0.5278345892035474,0.6908150864282265,True,-0.0035059761240702142,-0.012816247705526246,1325.5,,0.05200276243093924,False,NO_EVIDENCE
vwap_acceptance_score,NUMERIC,20,ic_raw,7,0.01221115531818877,0.525781162832518,0.6918383542372731,True,0.014159911114258827,0.010749588471136225,1343.0,,0.05207182320441989,False,NO_EVIDENCE
expected_value_10d,NUMERIC,5,ic_raw,14,0.019258284573572596,0.4290164846892249,0.6919022799787753,False,-0.016319730849741244,0.05483629999688644,1358.0,,0.05214088397790056,False,NO_EVIDENCE
actuarial_expected_value_10d,NUMERIC,5,ic_raw,14,0.019258284573572596,0.4290164846892249,0.6919022799787753,False,-0.016319730849741244,0.05483629999688644,1358.0,,0.05220994475138122,False,NO_EVIDENCE
layer2__expected_value_10d,NUMERIC,5,ic_raw,14,0.019258284573572596,0.4290164846892249,0.6919022799787753,False,-0.016319730849741244,0.05483629999688644,1358.0,,0.05227900552486188,False,NO_EVIDENCE
ev2_contract_efficiency,NUMERIC,1,ic_thesis,8,-0.005044031950898699,-0.41197188047798794,0.692682985208301,False,0.0016285737502904907,-0.011716637652087889,1379.0,,0.052348066298342544,False,NO_EVIDENCE
actuarial_sample,NUMERIC,1,ic_raw,17,0.009284604461448413,0.40129521430238846,0.6935114315320288,False,-0.02423690312557848,0.039081500094361205,1379.0,,0.0524171270718232,False,NO_EVIDENCE
layer2__raw_prob_up_5d,NUMERIC,5,ic_raw,14,0.02325504913018014,0.42546906447926336,0.6942646577344633,True,0.005784346002331014,0.040725752258029276,1358.0,,0.05248618784530387,False,NO_EVIDENCE
layer2__win_rate_5d,NUMERIC,5,ic_raw,14,0.02325504913018014,0.42546906447926336,0.6942646577344633,True,0.005784346002331014,0.040725752258029276,1358.0,,0.052555248618784536,False,NO_EVIDENCE
win_rate_5d__vg,NUMERIC,5,ic_raw,14,0.02325504913018014,0.42546906447926336,0.6942646577344633,True,0.005784346002331014,0.040725752258029276,1358.0,,0.052624309392265194,False,NO_EVIDENCE
trend_inertia,NUMERIC,1,ic_thesis,8,0.007419749545110902,0.4087424584527579,0.6949440377436583,True,0.002258712200780307,0.012580786889441494,1379.0,,0.05269337016574586,False,NO_EVIDENCE
ev2_ev_final,NUMERIC,5,ic_raw,14,0.01035361116804098,0.41808025416552863,0.6991990483915557,False,0.023161945454523023,-0.002454723118441068,1358.0,,0.05276243093922653,False,NO_EVIDENCE
repair_selector_rejected_spread,NUMERIC,1,ic_raw,8,0.01097104345629676,0.40220824074307165,0.6995290910432347,True,0.015955126504762794,0.005986960407830727,1261.0,,0.05283149171270718,False,NO_EVIDENCE
catalyst_direction_bias,LABEL,5,mean_signed_bps,9,-16.122749685063955,-0.44467557943947283,0.7000454308142408,True,-21.321969153755894,-11.963374110110403,1345.0,0.49820523309587916,0.05290055248618785,False,NO_EVIDENCE
phantom_posterior_ci_low,NUMERIC,1,ic_raw,12,0.008192626301996353,0.39545437827182006,0.7000689718730594,True,0.010162871958116134,0.006222380645876574,1419.5,,0.052969613259668515,False,NO_EVIDENCE
phantom_posterior_ci_high,NUMERIC,1,ic_raw,12,0.008192626301996353,0.39545437827182006,0.7000689718730594,True,0.010162871958116134,0.006222380645876574,1419.5,,0.05303867403314917,False,NO_EVIDENCE
phantom_posterior_win_prob,NUMERIC,1,ic_raw,12,0.008192626301996353,0.39545437827182006,0.7000689718730594,True,0.010162871958116134,0.006222380645876574,1419.5,,0.053107734806629836,False,NO_EVIDENCE
layer2__ret_pctl_10d_p95,NUMERIC,10,ic_raw,8,-0.03519989861899766,-0.5084030509222978,0.7005675264469701,False,0.0010559720368793907,-0.0714557692748747,1325.5,,0.05317679558011049,False,NO_EVIDENCE
iv_percentile,NUMERIC,10,ic_raw,10,-0.01958823971906409,-0.5057460586795584,0.7019130522979822,False,-0.03999030491725854,0.0008138254791303562,1277.5,,0.053245856353591164,False,NO_EVIDENCE
phantom_iv_entropy_score,NUMERIC,10,ic_raw,10,-0.016403908709220632,-0.5047435992369713,0.702421456311436,False,-0.0369952543827418,0.00418743696430054,1325.5,,0.05331491712707183,False,NO_EVIDENCE
phantom_iv_entropy,NUMERIC,10,ic_raw,10,-0.016403908709220632,-0.5047435992369713,0.702421456311436,False,-0.0369952543827418,0.00418743696430054,1325.5,,0.053383977900552486,False,NO_EVIDENCE
